id,data_id,text,rating
307067,42,"I bought my chemex after seeing it in a local coffee shop, and trying the delicious coffee it made.  I thought it was such a cool yet simple coffee maker, and the final product was quite good.  I bought the chemex and the special chemex filter, as the person at the coffee shop told me they were special filters specifically for the chemex maker (a bit more expensive than standard ones).<br /><br />Anyways upong bringing my chemex coffee maker home, I was immediately hooked.  I don't know what does it, but for some reason the coffee from my chemex changed the way I enjoyed my coffee, and makes an INCREDIBLE cup of coffee.  Before I was using a single cup plastic melitta pour over and a french press...the chemex blew them both out of the water.<br /><br />I think it's partially due to the full glass beaker design, which does not impart any impurities in the coffee that plastic potentially could.  And I also think it's partially due to the filters, which is why I'm writing this review!  The filters are extra think bonded filters, that seems to contain every single grain of sediment without sacrificing the delicious oils and aromas from the coffee beans.  It allows for the perfect flow of coffee through the beans as well, slow enough so the coffee seeps long enough (like a french press, without the grinds in the cup).<br /><br />I do recommend wetting the filter first before putting the grinds in.  I think it washed out any filter flavor a bit (maybe placebo), and it also may help with the flow of the coffee.  Also, not related to the quality of the filters at all, but I HIGHLY recommend you grind your whole coffee beans right before use...it makes a world of difference in the quality and freshness of your coffee.  Ideally a burr grinder, but at least a spice grinder is better than nothing.",5
236171,42,I love this little gadget! Went back and bought another for my daughter. What do I love? Just makes the job easier and mostly cleaner! No more coffee grounds that missed the mark with a spoon! That is worth the the very modest price!,5
357310,42,Came with all the parts required to fix any part failure if the dryer is not heating. Great value compared to ordering parts separately.,5
363905,42,Way less than half the price as ones from GE.  Fit perfect and extremely easy to install. 10 seconds,5
658912,42,These filters are a good quality and they do not flake or fall apart like some I have had. I will buy these again. Shipping was fast as well.,5
143334,42,"The parts fit our kenmoore dryer. The whole process took 20 mins to swap out parts. The dryer was up and running again.<br /><br />Unfortunately the heating element only lasted 2 days. I didn’t reorder and went with a different part vendor that sells OE parts. Which is what I recommend, these parts are cheap just might not last.",2
539,42,"I have the original Beehouse coffee dripper, but wanted a second one that could possibly fit over larger mouth mugs. Humbree does this but does not make coffee as good as the beehouse. The holes are a little larger on the Humbree which causes water to drip through faster. Also the ceramic is cheaper as it’s heavier than the Beehouse. Humbree is stronger though.",3
254734,42,Solved our problem with a “walking” and super noisy washing machine. Fits Kenmore series 100 washing machine.,5
74947,42,"One star cause water has a funny taste from the very beginning, Bought this generic brand, trying to save money, not happy with it, always have bought the GE one, the generic does not filter as good as the GE, now that I have something to compare with, will never buy this brand again, will go back to GE, will pay twice as much but will be well worth it, we drink a lot of water in our house so its very important for water to have a good taste or should I say no taste.",1
576319,42,"I love this little washer! It really will wash almost a full sized small load of laundry! The only bummer is that you can only spin a few items at a time. Honestly, it’s still worth it, because the spinner does help cut down drying times, especially as otherwise, I would be throwing sopping wet clothes into a dryer. And even if I was going to line dry, the spinner would still significantly decrease drying times.",5
211793,42,fit good a little problem with one of the screws but was able to work it out.,5
372428,42,Love these for catching extra grounds that could go in your coffee . Perfectmfit for my farberware electric pot,5
405101,42,"My old handle cracked.  This seemed a reasonable replacement.  Installation was simple, it fits well & looks like the original. I made no rating for durability as it's only been a few months since purchase.  So far, so good.",5
57249,42,These are better quality than the ones that came with the stove. The old original knobs are peeling the silver off.  Only thing is I ordered two and one fit tight and works the other one was too loose so it slid one easily but so loose that it does not have resistance to push when igniting.,4
48152,42,"Worked great, easy to install.  I am about 4 months in on it.",5
378548,42,"Had a leak from the Water Valve of my LG LSC26905TT refrigerator. It was badly corroded and leaking out the back. The water valve I replaced was labeled 5220JA2006D, but multiple sites indicated this was the replacement part. I was a bit apprehensive because the photo made the metal bracket look different, but the part was an exact match to what I had.<br /><br />Don't forget to save the small plastic u-tabs that keep the hoses from pulling out as this part doesn't come with any. Search youtube for ""LG refrigerator replace water valve"" or something similar and you'll see what I mean.",5
